geometry,OBJECTID,Shape,NAME,MAPCODE12,Map code subtype,Bioregion,Biome,Changed in version,Change reference,Conservation target,Biome code,Group code,Group name,Bioregional code,Legend,Veg Type SQKM 2012,Document Link,Subtype name,Book Sort,Polygon SQKM,SHAPE_LENG
Geocortex.Gis.Geometries.Polygon,240,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,2.2054,30752.3243615992
Geocortex.Gis.Geometries.Polygon,241,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.2616,6312.03016109554
Geocortex.Gis.Geometries.Polygon,242,,Overberg Sandstone Fynbos,FFs12, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 12  Overberg Sandstone Fynbos,1169.4725,Descriptions\FFs12_2006.docx, ,01 01 012,2.659,8042.25147630363
Geocortex.Gis.Geometries.Polygon,243,,Hangklip Sand Fynbos,FFd6, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFd,Sand Fynbos,F02,FFd 6  Hangklip Sand Fynbos,88.9794,Descriptions\FFd_6_2006.docx, ,01 03 006,0.5132,3347.22526326725
Geocortex.Gis.Geometries.Polygon,244,,Overberg Sandstone Fynbos,FFs12, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 12  Overberg Sandstone Fynbos,1169.4725,Descriptions\FFs12_2006.docx, ,01 01 012,0.1031,1163.61988298765
Geocortex.Gis.Geometries.Polygon,245,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,0.1295,3892.45206538902
Geocortex.Gis.Geometries.Polygon,246,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.0583,3113.35343432295
Geocortex.Gis.Geometries.Polygon,247,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.1936,5438.03725192884
Geocortex.Gis.Geometries.Polygon,248,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1416,1450.71623736627
Geocortex.Gis.Geometries.Polygon,249,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,0.0823,1903.62802923548
Geocortex.Gis.Geometries.Polygon,250,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM06,VegMap 2006,20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.1442,2339.21094464693
Geocortex.Gis.Geometries.Polygon,251,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.3008,6224.14541103777
Geocortex.Gis.Geometries.Polygon,252,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,0.1139,2782.7303281241
Geocortex.Gis.Geometries.Polygon,253,,Cape Coastal Lagoons,W3, ,Waterbodies,Waterbodies,VM06,VegMap 2006,24,W,W,Waterbodies,W,W 3  Cape Coastal Lagoons,44.9338,Descriptions\W_3_2006.docx, ,25 01 003,0.101,1896.83369534919
Geocortex.Gis.Geometries.Polygon,254,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,107.731,115153.851139603
Geocortex.Gis.Geometries.Polygon,255,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.5798,4681.62149914437
Geocortex.Gis.Geometries.Polygon,256,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM06,VegMap 2006,20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.1521,5036.4913635687
Geocortex.Gis.Geometries.Polygon,257,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.4598,5159.1046876319
Geocortex.Gis.Geometries.Polygon,258,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.9254,10967.4027843148
Geocortex.Gis.Geometries.Polygon,259,,Elim Ferricrete Fynbos,FFf1, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFf,Ferricrete Fynbos,F02,FFf 1  Elim Ferricrete Fynbos,665.5642,Descriptions\FFf_1_2006.docx, ,01 10 001,47.7942,89063.8821045549
Geocortex.Gis.Geometries.Polygon,260,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.0759,1791.4954289744
Geocortex.Gis.Geometries.Polygon,261,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM06,VegMap 2006,20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.1127,2624.69529014454
Geocortex.Gis.Geometries.Polygon,262,,Southern Coastal Forest,FOz6, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,21,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 6  Southern Coastal Forest,165.1131,Descriptions\FOz_6_2006.docx, ,09 01 006,0.1754,3411.1319939338
Geocortex.Gis.Geometries.Polygon,263,,Hangklip Sand Fynbos,FFd6, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFd,Sand Fynbos,F02,FFd 6  Hangklip Sand Fynbos,88.9794,Descriptions\FFd_6_2006.docx, ,01 03 006,2.0686,7073.67441373812
Geocortex.Gis.Geometries.Polygon,264,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.1657,1503.48814160791
Geocortex.Gis.Geometries.Polygon,265,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.4372,7247.05422907696
Geocortex.Gis.Geometries.Polygon,266,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.2874,3808.42822021585
Geocortex.Gis.Geometries.Polygon,267,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,0.2693,5597.03716300045
Geocortex.Gis.Geometries.Polygon,268,,Southern Afrotemperate Forest,FOz1, ,Zonal & Intrazonal Forests,Forests,VM06,VegMap 2006,22,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 1  Southern Afrotemperate Forest,806.7648,Descriptions\FOz_1_2006.docx, ,09 01 001,0.2132,18923.5866538656
Geocortex.Gis.Geometries.Polygon,269,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.355,6077.38405883344
Geocortex.Gis.Geometries.Polygon,270,,Cape Coastal Lagoons,W3, ,Waterbodies,Waterbodies,VM06,VegMap 2006,24,W,W,Waterbodies,W,W 3  Cape Coastal Lagoons,44.9338,Descriptions\W_3_2006.docx, ,25 01 003,10.3212,28956.7464277974
Geocortex.Gis.Geometries.Polygon,271,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.1859,2744.46832117592
Geocortex.Gis.Geometries.Polygon,272,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.1603,2748.52901929133
Geocortex.Gis.Geometries.Polygon,273,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.3668,4982.42787170039
Geocortex.Gis.Geometries.Polygon,274,,Hangklip Sand Fynbos,FFd6, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFd,Sand Fynbos,F02,FFd 6  Hangklip Sand Fynbos,88.9794,Descriptions\FFd_6_2006.docx, ,01 03 006,5.3058,15967.1659578455
Geocortex.Gis.Geometries.Polygon,275,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.5374,7612.56124712334
Geocortex.Gis.Geometries.Polygon,276,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,2.0868,32043.2186873544
Geocortex.Gis.Geometries.Polygon,277,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,0.0625,1122.45515899087
Geocortex.Gis.Geometries.Polygon,278,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,0.1104,1416.22517571989
Geocortex.Gis.Geometries.Polygon,279,,Elim Ferricrete Fynbos,FFf1, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFf,Ferricrete Fynbos,F02,FFf 1  Elim Ferricrete Fynbos,665.5642,Descriptions\FFf_1_2006.docx, ,01 10 001,43.2266,54367.4530420716
Geocortex.Gis.Geometries.Polygon,280,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM06,VegMap 2006,20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.1326,2074.5121768592
Geocortex.Gis.Geometries.Polygon,281,,Albertinia Sand Fynbos,FFd9, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 9  Albertinia Sand Fynbos,708.221,Descriptions\FFd_9_2006.docx, ,01 03 009,0.4943,3873.62928480616
Geocortex.Gis.Geometries.Polygon,282,,Agulhas Limestone Fynbos,FFl1, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 1  Agulhas Limestone Fynbos,294.4978,Descriptions\FFl_1_2006.docx, ,01 11 001,5.8358,16390.7311984094
Geocortex.Gis.Geometries.Polygon,283,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,0.3332,3862.31169034918
Geocortex.Gis.Geometries.Polygon,284,,Agulhas Limestone Fynbos,FFl1, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 1  Agulhas Limestone Fynbos,294.4978,Descriptions\FFl_1_2006.docx, ,01 11 001,150.541,253417.848299486
Geocortex.Gis.Geometries.Polygon,285,,Potberg Sandstone Fynbos,FFs17, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 17  Potberg Sandstone Fynbos,107.3614,Descriptions\FFs17_2006.docx, ,01 01 017,0.3621,4049.56488561337
Geocortex.Gis.Geometries.Polygon,286,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.2607,2047.51417842678
Geocortex.Gis.Geometries.Polygon,287,,Elim Ferricrete Fynbos,FFf1, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFf,Ferricrete Fynbos,F02,FFf 1  Elim Ferricrete Fynbos,665.5642,Descriptions\FFf_1_2006.docx, ,01 10 001,1.4206,8942.76499105519
Geocortex.Gis.Geometries.Polygon,288,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,0.1495,2855.11282295032
Geocortex.Gis.Geometries.Polygon,289,,Potberg Sandstone Fynbos,FFs17, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 17  Potberg Sandstone Fynbos,107.3614,Descriptions\FFs17_2006.docx, ,01 01 017,0.4113,3909.27151058861
Geocortex.Gis.Geometries.Polygon,290,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM06,VegMap 2006,20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.1265,1892.16242292257
Geocortex.Gis.Geometries.Polygon,291,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,0.2416,3666.61817806312
Geocortex.Gis.Geometries.Polygon,292,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,34.5792,48030.302228994
Geocortex.Gis.Geometries.Polygon,293,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,263.193,425634.726305625
Geocortex.Gis.Geometries.Polygon,294,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM06,VegMap 2006,20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.1189,2712.22626062173
Geocortex.Gis.Geometries.Polygon,295,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,0.1446,1462.73415493811
Geocortex.Gis.Geometries.Polygon,296,,Freshwater Lakes,W1, ,Waterbodies,Waterbodies,VM06,VegMap 2006,24,W,W,Waterbodies,W,W 1  Freshwater Lakes,589.7072,Descriptions\W_1_2006.docx, ,25 01 001,4.7635,35859.5164810285
Geocortex.Gis.Geometries.Polygon,297,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,0.1057,1849.11371502664
Geocortex.Gis.Geometries.Polygon,298,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,0.0918,1417.71914966912
Geocortex.Gis.Geometries.Polygon,299,,Potberg Sandstone Fynbos,FFs17, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 17  Potberg Sandstone Fynbos,107.3614,Descriptions\FFs17_2006.docx, ,01 01 017,2.8632,9529.46130452455
Geocortex.Gis.Geometries.Polygon,300,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.6175,9382.65122899407
Geocortex.Gis.Geometries.Polygon,301,,Potberg Sandstone Fynbos,FFs17, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 17  Potberg Sandstone Fynbos,107.3614,Descriptions\FFs17_2006.docx, ,01 01 017,2.967,15800.3428836303
Geocortex.Gis.Geometries.Polygon,302,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,2.3727,31628.7383313194
Geocortex.Gis.Geometries.Polygon,303,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,0.3636,2465.64672395768
Geocortex.Gis.Geometries.Polygon,304,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,1.3653,14944.2507601674
Geocortex.Gis.Geometries.Polygon,305,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM06,VegMap 2006,20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.3612,4838.69723794358
Geocortex.Gis.Geometries.Polygon,306,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,0.2116,3590.87474061958
Geocortex.Gis.Geometries.Polygon,307,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM12,City of Cape Town (2011),20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.0678,1594.13684801089
Geocortex.Gis.Geometries.Polygon,308,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.5479,9531.12491047275
Geocortex.Gis.Geometries.Polygon,309,,Albertinia Sand Fynbos,FFd9, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 9  Albertinia Sand Fynbos,708.221,Descriptions\FFd_9_2006.docx, ,01 03 009,9.1494,23663.773459102
Geocortex.Gis.Geometries.Polygon,310,,Peninsula Granite Fynbos,FFg3, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFg,Granite Fynbos,F02,FFg 3  Peninsula Granite Fynbos,92.2711,Descriptions\FFg_3_2006.docx, ,01 08 003,0.1405,2098.67763811473
Geocortex.Gis.Geometries.Polygon,311,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,424.1338,266044.286728012
Geocortex.Gis.Geometries.Polygon,312,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM12,City of Cape Town (2011),20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.1415,3893.4271608929
Geocortex.Gis.Geometries.Polygon,313,,Hangklip Sand Fynbos,FFd6, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFd,Sand Fynbos,F02,FFd 6  Hangklip Sand Fynbos,88.9794,Descriptions\FFd_6_2006.docx, ,01 03 006,0.1332,2012.14511838956
Geocortex.Gis.Geometries.Polygon,314,,Elim Ferricrete Fynbos,FFf1, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFf,Ferricrete Fynbos,F02,FFf 1  Elim Ferricrete Fynbos,665.5642,Descriptions\FFf_1_2006.docx, ,01 10 001,35.7003,79792.6331859438
Geocortex.Gis.Geometries.Polygon,315,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.1107,1323.73115576019
Geocortex.Gis.Geometries.Polygon,316,,Cape Flats Dune Strandveld,FS6, ,West Strandveld Bioregion,Fynbos,VM12,City of Cape Town (2011),24,F,FS,Western Strandveld,F11,FS 6  Cape Flats Dune Strandveld,400.9001,Descriptions\FS_6_2006.docx, ,01 19 006,0.1926,2290.73064367762
Geocortex.Gis.Geometries.Polygon,317,,Elim Ferricrete Fynbos,FFf1, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFf,Ferricrete Fynbos,F02,FFf 1  Elim Ferricrete Fynbos,665.5642,Descriptions\FFf_1_2006.docx, ,01 10 001,5.9295,10973.6500659624
Geocortex.Gis.Geometries.Polygon,318,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM12,City of Cape Town (2011),20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.0857,2144.49174669601
Geocortex.Gis.Geometries.Polygon,319,,Albertinia Sand Fynbos,FFd9, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 9  Albertinia Sand Fynbos,708.221,Descriptions\FFd_9_2006.docx, ,01 03 009,5.1073,14868.2178317146
Geocortex.Gis.Geometries.Polygon,320,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.2244,2720.32042593554
Geocortex.Gis.Geometries.Polygon,321,,Kogelberg Sandstone Fynbos,FFs11, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 11  Kogelberg Sandstone Fynbos,914.8209,Descriptions\FFs11_2006.docx, ,01 01 011,0.1574,1773.57978099794
Geocortex.Gis.Geometries.Polygon,322,,De Hoop Limestone Fynbos,FFl2, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 2  De Hoop Limestone Fynbos,686.5443,Descriptions\FFl_2_2006.docx, ,01 11 002,1.1093,7693.7874695168
Geocortex.Gis.Geometries.Polygon,323,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.3526,5257.02073730457
Geocortex.Gis.Geometries.Polygon,324,,Overberg Dune Strandveld,FS7, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 7  Overberg Dune Strandveld,393.9292,Descriptions\FS_7_2006.docx, ,01 19 007,10.5219,26266.1578556503
